account,out_degree,in_degree,degree_ratio,A_fprofit,A_fpprofit,A_fsize,B_fprofit,B_fpprofit,B_fsize,avg_forward_path_length,max_forward_path_length,forward_path_count,A_bprofit,A_bpprofit,A_bsize,B_bprofit,B_bpprofit,B_bsize,avg_backward_path_length,max_backward_path_length,backward_path_count
a21743,2,2,0.6666666666666666,0.0,0.0,0,66885382780000.0,66885382780000.0,2,2.0,2,2,0.0,0.0,0,67017851900000.0,67017851900000.0,2,2.0,2,2
a21207,24,9,2.4,0.0,0.0,0,520689599173.12695,520689599173.12695,2,2.0,2,2,0.0,0.0,0,1199378500000.0,1199378500000.0,2,2.0,2,2
a20685,10,3,2.5,0.0,0.0,0,4589849256666.667,4589849256666.667,3,2.0,2,3,0.0,0.0,0,5895648902894.62,5895648902894.62,3,2.0,2,3
a20051,5,6,0.7142857142857143,0.0,0.0,0,9692781600000.0,9692781600000.0,3,2.0,2,3,0.0,0.0,0,3725772300000.0,3725772300000.0,2,2.0,2,2
a29370,15,6,2.142857142857143,0.0,0.0,0,5693747084703.518,5693747084703.518,3,2.0,2,3,0.0,0.0,0,2549258800000.0,2549258800000.0,3,2.0,2,3
a10604,214,218,0.9771689497716894,0.0,0.0,0,2733406545666.8823,2733406545666.8823,3,2.0,2,3,0.0,0.0,0,2093079825940.5532,2093079825940.5532,3,2.0,2,3
a16689,12,5,2.0,0.0,0.0,0,49930000000000.0,49930000000000.0,3,2.0,2,3,0.0,0.0,0,10415216100000.0,10415216100000.0,3,2.0,2,3
a11209,65,52,1.2264150943396226,3071180204400000.0,3071180204400000.0,9,534251440103806.5,534251440103806.5,9,3.0,3,9,0.0,0.0,0,178108136976909.3,178108136976909.3,3,2.0,2,3
a11224,2,2,0.6666666666666666,0.0,0.0,0,-79571092500.0,-79571092500.0,2,2.0,2,2,107601238075284.38,107601238075284.38,6,102434512500.0,102434512500.0,6,3.0,3,6
a22670,45,1,22.5,0.0,0.0,0,30594120000000.0,30594120000000.0,3,2.0,2,3,2366970000000.0,2366970000000.0,3,122396220000000.0,122396220000000.0,3,3.0,3,3
a23194,126,132,0.9473684210526316,0.0,0.0,0,30019476628812.023,30019476628812.023,3,2.0,2,3,0.0,0.0,0,20361417706586.17,20361417706586.17,3,2.0,2,3
a31301,9,63,0.140625,697593660000000.0,697593660000000.0,9,99881799960000.0,99881799960000.0,9,3.0,3,9,0.0,0.0,0,23931010000000.0,23931010000000.0,3,2.0,2,3
a29096,24,9,2.4,0.0,0.0,0,67816010400300.61,67816010400300.61,3,2.0,2,3,0.0,0.0,0,34840667100000.0,34840667100000.0,2,2.0,2,2
a11538,18,18,0.9473684210526316,0.0,0.0,0,112198974041047.88,112198974041047.88,3,2.0,2,3,5.442230343298456e+16,5.442230343298456e+16,9,335891969019783.8,335891969019783.8,9,3.0,3,9
a20178,82,50,1.607843137254902,6.899924661e+16,6.899924661e+16,9,954427787880000.0,954427787880000.0,9,3.0,3,9,0.0,0.0,0,159992944000000.0,159992944000000.0,3,2.0,2,3
a27962,27,35,0.75,2128061678990606.5,2128061678990606.5,9,5019112200000.0,5019112200000.0,9,3.0,3,9,0.0,0.0,0,1641624000000.0,1641624000000.0,3,2.0,2,3
a28547,12,10,1.0909090909090908,0.0,0.0,0,250092323900000.0,250092323900000.0,1,2.0,2,1,0.0,0.0,0,134878399500000.02,134878399500000.02,2,2.0,2,2
a26743,1,2,0.3333333333333333,0.0,0.0,0,7174420996696.827,7174420996696.827,1,2.0,2,1,0.0,0.0,0,17225182293661.23,17225182293661.23,2,2.0,2,2
a20503,98,51,1.8846153846153848,-316920920808.2,-316920920808.2,4,7099978189400000.0,7099978189400000.0,5,2.8,3,5,5.009750233755e+16,5.009750233755e+16,8,2.0010700448219924e+16,2.0010700448219924e+16,8,3.0,3,8
a16064,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,2400000000.0,2400000000.0,1,2.0,2,1
a16929,4,3,1.0,0.0,0.0,0,88201534190732.5,88201534190732.5,3,2.0,2,3,0.0,0.0,0,98426953400000.0,98426953400000.0,3,2.0,2,3
a10174,12,8,1.3333333333333333,0.0,0.0,0,3300344177837.9414,3300344177837.9414,3,2.0,2,3,0.0,0.0,0,103940000000.0,103940000000.0,1,2.0,2,1
a30071,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,50080000000.0,50080000000.0,1,2.0,2,1
a28677,0,4,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,22793000000000.0,22793000000000.0,1,2.0,2,1
a04901,6,2,2.0,0.0,0.0,0,174430000000.0,174430000000.0,3,2.0,2,3,0.0,0.0,0,1362960000000.0,1362960000000.0,2,2.0,2,2
a24129,1,3,0.25,0.0,0.0,0,-45000000000.0,-45000000000.0,1,2.0,2,1,0.0,0.0,0,26400000000.0,26400000000.0,3,2.0,2,3
a02896,5,3,1.25,-9240000000.0,-9240000000.0,1,1185304060000.0,1185304060000.0,2,2.5,3,2,-9240000000.0,-9240000000.0,1,-3808460000.0,-3808460000.0,2,2.5,3,2
a06297,4,2,1.3333333333333333,0.0,0.0,0,-755565200000.0,-755565200000.0,3,2.0,2,3,0.0,0.0,0,857882718380.916,857882718380.916,2,2.0,2,2
a15498,18,2,6.0,0.0,0.0,0,-48407435000.0,-48407435000.0,3,2.0,2,3,0.0,0.0,0,3950000000.0,3950000000.0,1,2.0,2,1
a18824,16,8,1.7777777777777777,14345331167450.896,14345331167450.896,3,12844766083725.447,12844766083725.447,3,3.0,3,3,13834490173796.16,13834490173796.16,5,8138929598480.523,8138929598480.523,5,3.0,3,5
a30902,1,1,0.5,0.0,0.0,0,-1471240000.0,-1471240000.0,1,2.0,2,1,0.0,0.0,0,240000000.0,240000000.0,1,2.0,2,1
a25065,66,40,1.6097560975609757,0.0,0.0,0,183995701176561.7,183995701176561.7,3,2.0,2,3,3.1530780531748e+16,3.1530780531748e+16,9,687436800000000.0,687436800000000.0,9,3.0,3,9
a19341,122,23,5.083333333333333,0.0,0.0,0,6599979600000000.0,6599979600000000.0,2,2.0,2,2,0.0,0.0,0,9999962200000000.0,9999962200000000.0,3,2.0,2,3
a19759,30,19,1.5,0.0,0.0,0,219996007375000.0,219996007375000.0,2,2.0,2,2,0.0,0.0,0,120716495600000.0,120716495600000.0,1,2.0,2,1
a13894,232,12,17.846153846153847,0.0,0.0,0,48971160000000.0,48971160000000.0,3,2.0,2,3,0.0,0.0,0,4419921572000.0,4419921572000.0,3,2.0,2,3
a06457,13,4,2.6,0.0,0.0,0,-475000000000.0,-475000000000.0,3,2.0,2,3,0.0,0.0,0,243060000000.0,243060000000.0,3,2.0,2,3
a27397,4,3,1.0,0.0,0.0,0,104167960000000.0,104167960000000.0,3,2.0,2,3,0.0,0.0,0,104161912000000.0,104161912000000.0,3,2.0,2,3
a18498,115,115,0.9913793103448276,4005772602365611.0,4005772602365611.0,9,40363374098173.44,40363374098173.44,9,3.0,3,9,13052999989056.0,13052999989056.0,6,27208914862748.84,27208914862748.84,6,3.0,3,6
a06617,3,95,0.03125,0.0,0.0,0,5009898600000000.0,5009898600000000.0,3,2.0,2,3,0.0,0.0,0,4353622347643787.0,4353622347643787.0,3,2.0,2,3
a27026,1,9,0.1,0.0,0.0,0,89889119580000.0,89889119580000.0,1,2.0,2,1,0.0,0.0,0,11532820700000.0,11532820700000.0,3,2.0,2,3
a17956,61,14,4.066666666666666,0.0,0.0,0,20358011081260.99,20358011081260.99,3,2.0,2,3,71695915688386.72,71695915688386.72,6,60640020000000.0,60640020000000.0,4,3.0,3,5
a29331,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,15626900000.0,15626900000.0,1,2.0,2,1
a21879,4,4,0.8,0.0,0.0,0,209001265681500.0,209001265681500.0,3,2.0,2,3,0.0,0.0,0,208909318390450.0,208909318390450.0,3,2.0,2,3
a31277,48,16,2.823529411764706,0.0,0.0,0,207797510200185.9,207797510200185.9,3,2.0,2,3,0.0,0.0,0,46903108000000.0,46903108000000.0,1,2.0,2,1
a03234,1,1,0.5,0.0,0.0,0,-3295760000.0,-3295760000.0,1,2.0,2,1,1.35378813996e+16,1.35378813996e+16,3,4847280000.0,4847280000.0,3,3.0,3,3
a09673,14,11,1.1666666666666667,0.0,0.0,0,24667291900000.0,24667291900000.0,3,2.0,2,3,0.0,0.0,0,24835291900000.0,24835291900000.0,3,2.0,2,3
a01017,3,0,3.0,0.0,0.0,0,-10829300000.0,-10829300000.0,3,2.0,2,3,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a12481,8,8,0.8888888888888888,9117826500300000.0,9117826500300000.0,9,15292947900000.0,15292947900000.0,9,3.0,3,9,0.0,0.0,0,5437211300000.0,5437211300000.0,3,2.0,2,3
a17852,2,1,1.0,0.0,0.0,0,-54846520000.0,-54846520000.0,2,2.0,2,2,0.0,0.0,0,224192300000.0,224192300000.0,1,2.0,2,1
a30242,6,13,0.4285714285714285,1.23742553721e+17,1.23742553721e+17,9,400933763580000.0,400933763580000.0,9,3.0,3,9,235493424600000.0,235493424600000.0,9,193640514300000.0,193640514300000.0,9,3.0,3,9
a22822,3,2,1.0,0.0,0.0,0,1009954175000000.0,1009954175000000.0,3,2.0,2,3,0.0,0.0,0,1009990130000000.0,1009990130000000.0,2,2.0,2,2
a12307,0,9193,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,-747000000000.0,-747000000000.0,1,2.0,2,1
a12572,158,1,79.0,0.0,0.0,0,2774072360000.0,2774072360000.0,3,2.0,2,3,2255962897100000.0,2255962897100000.0,3,10631100000000.0,10631100000000.0,3,3.0,3,3
a26243,194,1,97.0,0.0,0.0,0,-93413580000.0,-93413580000.0,2,2.0,2,2,57028173800000.0,57028173800000.0,3,29693430000000.0,29693430000000.0,3,3.0,3,3
a14873,0,8,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,1090216353805.1606,1090216353805.1606,1,2.0,2,1
a21323,4,35,0.1111111111111111,1.23742553721e+17,1.23742553721e+17,9,91814140290000.0,91814140290000.0,9,3.0,3,9,0.0,0.0,0,5899133150000.0,5899133150000.0,3,2.0,2,3
a23882,0,14,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,39244520000000.0,39244520000000.0,3,2.0,2,3
a00207,129,177,0.7247191011235955,0.0,0.0,0,16320202913075.754,16320202913075.754,3,2.0,2,3,0.0,0.0,0,2176089674444.5083,2176089674444.5083,3,2.0,2,3
a30516,1,1,0.5,0.0,0.0,0,-11859840000.0,-11859840000.0,1,2.0,2,1,0.0,0.0,0,8140160000.0,8140160000.0,1,2.0,2,1
a24497,1,1,0.5,0.0,0.0,0,-70000000000.0,-70000000000.0,1,2.0,2,1,0.0,0.0,0,62650000000.0,62650000000.0,1,2.0,2,1
a26916,1,27,0.0357142857142857,0.0,0.0,0,270101266599999.97,270101266599999.97,1,2.0,2,1,0.0,0.0,0,19999370000000.0,19999370000000.0,1,2.0,2,1
a01732,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,90180906200000.0,90180906200000.0,3,4692512400000.0,4692512400000.0,3,3.0,3,3
a26834,23,22,1.0,0.0,0.0,0,2343360417400000.0,2343360417400000.0,3,2.0,2,3,0.0,0.0,0,2343395517339200.0,2343395517339200.0,3,2.0,2,3
a13162,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,-619990000.0,-619990000.0,1,2.0,2,1
a07889,1,8,0.1111111111111111,0.0,0.0,0,1118308726700000.0,1118308726700000.0,1,2.0,2,1,0.0,0.0,0,715871403300000.0,715871403300000.0,3,2.0,2,3
a15419,12,2,4.0,0.0,0.0,0,57630886400000.0,57630886400000.0,3,2.0,2,3,0.0,0.0,0,54992650000000.0,54992650000000.0,1,2.0,2,1
a06571,1,0,1.0,0.0,0.0,0,-7500000000.0,-7500000000.0,1,2.0,2,1,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a16798,49,49,0.98,9117826500300000.0,9117826500300000.0,9,8345671500000.0,8345671500000.0,9,3.0,3,9,0.0,0.0,0,3065335319432.56,3065335319432.56,3,2.0,2,3
a18324,84,4,16.8,0.0,0.0,0,136467818005568.84,136467818005568.84,3,2.0,2,3,0.0,0.0,0,153862229400000.0,153862229400000.0,3,2.0,2,3
a19260,47,56,0.8245614035087719,0.0,0.0,0,71053149050982.62,71053149050982.62,3,2.0,2,3,1.017250099929e+18,1.017250099929e+18,7,73069859790000.0,73069859790000.0,7,3.0,3,7
a11506,1,1,0.5,0.0,0.0,0,-742980000.0,-742980000.0,1,2.0,2,1,0.0,0.0,0,8950000000.0,8950000000.0,1,2.0,2,1
a25533,56,4,11.2,0.0,0.0,0,-623256062100.0,-623256062100.0,3,2.0,2,3,0.0,0.0,0,622695409860.2,622695409860.2,3,2.0,2,3
a14802,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,50080000000.0,50080000000.0,1,2.0,2,1
a22735,53,35,1.4722222222222223,0.0,0.0,0,81082050300000.0,81082050300000.0,3,2.0,2,3,0.0,0.0,0,216511508806927.0,216511508806927.0,3,2.0,2,3
a20577,19,10,1.7272727272727273,0.0,0.0,0,-360000000000.0,-360000000000.0,2,2.0,2,2,5302330680000.0,5302330680000.0,9,638088000000.0,638088000000.0,9,3.0,3,9
a16293,4,8,0.4444444444444444,-267920400000.0,-267920400000.0,3,43068265248000.0,43068265248000.0,3,3.0,3,3,1.01766387016955e+18,1.01766387016955e+18,9,84919101600000.0,84919101600000.0,9,3.0,3,9
a11187,1,0,1.0,0.0,0.0,0,322890000000.0,322890000000.0,1,2.0,2,1,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a09848,10,2,3.3333333333333335,0.0,0.0,0,-37360650259.35,-37360650259.35,3,2.0,2,3,0.0,0.0,0,106139999693.61,106139999693.61,2,2.0,2,2
a21546,2,2,0.6666666666666666,0.0,0.0,0,89636474999234.34,89636474999234.34,2,2.0,2,2,0.0,0.0,0,89598840000000.0,89598840000000.0,2,2.0,2,2
a27001,1,5,0.1666666666666666,0.0,0.0,0,6333700000000.0,6333700000000.0,1,2.0,2,1,0.0,0.0,0,3176480000000.0,3176480000000.0,3,2.0,2,3
a30253,25,25,0.9615384615384616,0.0,0.0,0,7000406940000.0,7000406940000.0,3,2.0,2,3,0.0,0.0,0,7107817697654.641,7107817697654.641,3,2.0,2,3
a19735,48,4,9.6,0.0,0.0,0,87978370000000.0,87978370000000.0,3,2.0,2,3,0.0,0.0,0,10089500000000.0,10089500000000.0,1,2.0,2,1
a19090,11,2,3.6666666666666665,1995000000000.0,1995000000000.0,1,1342195000.0,1342195000.0,3,2.3333333333333335,3,3,0.0,0.0,0,17600000000.0,17600000000.0,1,2.0,2,1
a21863,57,25,2.1923076923076925,0.0,0.0,0,-264990720000.0,-264990720000.0,1,2.0,2,1,0.0,0.0,0,3949972900000.0,3949972900000.0,2,2.0,2,2
a09774,85,0,85.0,0.0,0.0,0,4850530000000.0,4850530000000.0,3,2.0,2,3,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a00279,1,1,0.5,0.0,0.0,0,-10000000000.0,-10000000000.0,1,2.0,2,1,0.0,0.0,0,8950000000.0,8950000000.0,1,2.0,2,1
a21054,0,26,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,3732242787623.9927,3732242787623.9927,3,2.0,2,3
a29624,1,1,0.5,0.0,0.0,0,7263149100000.0,7263149100000.0,1,2.0,2,1,0.0,0.0,0,7269449100000.0,7269449100000.0,1,2.0,2,1
a23276,12,5,2.0,0.0,0.0,0,2332185773276.104,2332185773276.104,3,2.0,2,3,0.0,0.0,0,2921312683276.104,2921312683276.104,3,2.0,2,3
a30504,11,15,0.6875,0.0,0.0,0,249975600840500.0,249975600840500.0,3,2.0,2,3,0.0,0.0,0,102899852800000.0,102899852800000.0,2,2.0,2,2
a19733,55,181,0.3021978021978022,0.0,0.0,0,23343700000000.0,23343700000000.0,2,2.0,2,2,0.0,0.0,0,1219462800000.0,1219462800000.0,1,2.0,2,1
a06094,37,29,1.2333333333333334,0.0,0.0,0,27072742097050.523,27072742097050.523,3,2.0,2,3,0.0,0.0,0,20639278900000.0,20639278900000.0,2,2.0,2,2
a00042,0,5,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,2.61170617179e+16,2.61170617179e+16,9,96818205779355.16,96818205779355.16,9,3.0,3,9
a07437,0,24,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,59888000000000.0,59888000000000.0,3,2.0,2,3
a15869,24,4,4.8,0.0,0.0,0,2295609549484.375,2295609549484.375,3,2.0,2,3,0.0,0.0,0,1500341808156.25,1500341808156.25,2,2.0,2,2
a25017,1,1,0.5,0.0,0.0,0,170460000000.0,170460000000.0,1,2.0,2,1,0.0,0.0,0,186000000000.0,186000000000.0,1,2.0,2,1
a07468,11,1,5.5,0.0,0.0,0,18361505999481.3,18361505999481.3,3,2.0,2,3,0.0,0.0,0,11145800000000.0,11145800000000.0,1,2.0,2,1
a26165,1098,5,183.0,1.23742553721e+17,1.23742553721e+17,9,472332725796026.75,472332725796026.75,9,3.0,3,9,0.0,0.0,0,135918816750000.0,135918816750000.0,2,2.0,2,2
a02254,3,2,1.0,0.0,0.0,0,5009898600000000.0,5009898600000000.0,3,2.0,2,3,0.0,0.0,0,5009978160000000.0,5009978160000000.0,2,2.0,2,2
a14997,2,1,1.0,0.0,0.0,0,56159400000.0,56159400000.0,2,2.0,2,2,32109223997000.0,32109223997000.0,3,262800000000.0,262800000000.0,3,3.0,3,3
a21368,3,1,1.5,0.0,0.0,0,904264860000.0,904264860000.0,3,2.0,2,3,1.889991218945e+16,1.889991218945e+16,3,2792730000000.0,2792730000000.0,3,3.0,3,3
a28246,2,11,0.1666666666666666,4406052585125000.0,4406052585125000.0,6,60154978617000.0,60154978617000.0,6,3.0,3,6,0.0,0.0,0,6671764400000.0,6671764400000.0,2,2.0,2,2
a13263,20,6,2.857142857142857,0.0,0.0,0,1978640555000.0,1978640555000.0,3,2.0,2,3,0.0,0.0,0,972981500000.0,972981500000.0,3,2.0,2,3
a08686,50,49,1.0,402725598600000.0,402725598600000.0,9,114633189900000.05,114633189900000.05,9,3.0,3,9,-2520000000.0,-2520000000.0,3,26776199600000.0,26776199600000.0,3,3.0,3,3
a00554,24,63,0.375,0.0,0.0,0,24180136451062.273,24180136451062.273,3,2.0,2,3,0.0,0.0,0,3018072394914.163,3018072394914.163,3,2.0,2,3
a08319,164,7,20.5,0.0,0.0,0,19647206000000.0,19647206000000.0,3,2.0,2,3,0.0,0.0,0,8206688612896.407,8206688612896.407,2,2.0,2,2
a19048,15,14,1.0,0.0,0.0,0,199995800000000.0,199995800000000.0,1,2.0,2,1,0.0,0.0,0,149981100000000.0,149981100000000.0,1,2.0,2,1
a12755,4,2,1.3333333333333333,0.0,0.0,0,5009947200000000.0,5009947200000000.0,3,2.0,2,3,0.0,0.0,0,5009991600000000.0,5009991600000000.0,2,2.0,2,2
a26525,3,2,1.0,0.0,0.0,0,1009941500000000.0,1009941500000000.0,3,2.0,2,3,0.0,0.0,0,1009987400000000.0,1009987400000000.0,2,2.0,2,2
a23591,0,62,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,8905617673479.73,8905617673479.73,3,2.0,2,3
a18028,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,544198654321703.3,544198654321703.3,3,287761500000.0,287761500000.0,3,3.0,3,3
a06394,1,2,0.3333333333333333,0.0,0.0,0,-121200000000.0,-121200000000.0,1,2.0,2,1,0.0,0.0,0,157560000000.0,157560000000.0,2,2.0,2,2
a14788,59,1,29.5,0.0,0.0,0,2008227000161.28,2008227000161.28,3,2.0,2,3,747197386880000.0,747197386880000.0,3,9845499300000.0,9845499300000.0,3,3.0,3,3
a14858,17,599,0.0283333333333333,0.0,0.0,0,2440991394115000.0,2440991394115000.0,3,2.0,2,3,0.0,0.0,0,810346133900000.0,810346133900000.0,2,2.0,2,2
a17849,0,17442,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,-2520000000000.0,-2520000000000.0,3,2.0,2,3
a01019,3,2,1.0,0.0,0.0,0,1009834220000000.0,1009834220000000.0,3,2.0,2,3,0.0,0.0,0,1009964720000000.0,1009964720000000.0,2,2.0,2,2
a19266,8,2,2.6666666666666665,0.0,0.0,0,7489450000000.0,7489450000000.0,3,2.0,2,3,2486519370000000.0,2486519370000000.0,4,23579900000000.0,23579900000000.0,4,3.0,3,4
a20751,24,24,0.96,1.46410776e+17,1.46410776e+17,9,1661386015800000.0,1661386015800000.0,9,3.0,3,9,0.0,0.0,0,149899680000000.0,149899680000000.0,1,2.0,2,1
a14451,8,2,2.6666666666666665,0.0,0.0,0,-1500000000000.0,-1500000000000.0,3,2.0,2,3,0.0,0.0,0,1918310000000.0,1918310000000.0,2,2.0,2,2
a24430,22,2,7.333333333333333,0.0,0.0,0,246390800000.0,246390800000.0,3,2.0,2,3,0.0,0.0,0,445779000000.0,445779000000.0,2,2.0,2,2
a17391,99,1,49.5,0.0,0.0,0,13575137870000.0,13575137870000.0,3,2.0,2,3,0.0,0.0,0,4597760000000.0,4597760000000.0,1,2.0,2,1
a25993,2,1,1.0,0.0,0.0,0,-92000000000.0,-92000000000.0,1,2.0,2,1,1767443560000.0,1767443560000.0,3,284490000000.0,284490000000.0,3,3.0,3,3
a21129,3,1,1.5,0.0,0.0,0,4393057300000.0,4393057300000.0,3,2.0,2,3,0.0,0.0,0,4501935600000.0,4501935600000.0,1,2.0,2,1
a08739,97,104,0.923809523809524,1.23742553721e+17,1.23742553721e+17,9,1.0317392457523048e+16,1.0317392457523048e+16,9,3.0,3,9,0.0,0.0,0,2869139739174656.0,2869139739174656.0,3,2.0,2,3
a25682,2,1,1.0,0.0,0.0,0,-8250450000.0,-8250450000.0,2,2.0,2,2,0.0,0.0,0,8950000000.0,8950000000.0,1,2.0,2,1
a09093,7,13,0.5,1.23742553721e+17,1.23742553721e+17,9,299343600000000.0,299343600000000.0,9,3.0,3,9,0.0,0.0,0,189975485264100.25,189975485264100.25,3,2.0,2,3
a24538,15,6,2.142857142857143,17834189208000.0,17834189208000.0,3,18629739902165.64,18629739902165.64,5,2.6,3,5,0.0,0.0,0,89276244424.8512,89276244424.8512,1,2.0,2,1
a16687,1,1,0.5,0.0,0.0,0,-6000000000.0,-6000000000.0,1,2.0,2,1,173921291260000.0,173921291260000.0,3,60300000000.0,60300000000.0,3,3.0,3,3
a15410,7,2,2.3333333333333335,0.0,0.0,0,-22140000000.0,-22140000000.0,3,2.0,2,3,0.0,0.0,0,95616044000.0,95616044000.0,2,2.0,2,2
a28946,21,168,0.1242603550295858,0.0,0.0,0,152144918032989.88,152144918032989.88,3,2.0,2,3,0.0,0.0,0,6572157066510.891,6572157066510.891,3,2.0,2,3
a27808,56,25,2.1538461538461537,0.0,0.0,0,52232537071547.375,52232537071547.375,3,2.0,2,3,0.0,0.0,0,83966445140000.0,83966445140000.0,3,2.0,2,3
a20590,8,1,4.0,0.0,0.0,0,-3933723024.4,-3933723024.4,3,2.0,2,3,0.0,0.0,0,24747999790.0,24747999790.0,1,2.0,2,1
a03477,0,268,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,19697514681255.52,19697514681255.52,3,2.0,2,3
a00453,15,1,7.5,0.0,0.0,0,13985510000000.0,13985510000000.0,3,2.0,2,3,0.0,0.0,0,28059857362619.96,28059857362619.96,1,2.0,2,1
a20189,3,1,1.5,0.0,0.0,0,23770246100000.0,23770246100000.0,3,2.0,2,3,0.0,0.0,0,23772922000000.0,23772922000000.0,1,2.0,2,1
a07152,0,14,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,28215960000000.0,28215960000000.0,3,2.0,2,3
a14794,3,1,1.5,0.0,0.0,0,975497400000.0,975497400000.0,3,2.0,2,3,0.0,0.0,0,1010297400000.0,1010297400000.0,1,2.0,2,1
a25207,8,2,2.6666666666666665,0.0,0.0,0,36433599230.53175,36433599230.53175,3,2.0,2,3,0.0,0.0,0,328160000000.0,328160000000.0,2,2.0,2,2
a03033,12,16,0.7058823529411765,0.0,0.0,0,60001487955408.34,60001487955408.34,2,2.0,2,2,0.0,0.0,0,29051578100000.0,29051578100000.0,3,2.0,2,3
a28000,35,16,2.0588235294117645,0.0,0.0,0,1011664428959000.0,1011664428959000.0,3,2.0,2,3,0.0,0.0,0,1298776181700000.2,1298776181700000.2,2,2.0,2,2
a04374,20,20,0.9523809523809524,0.0,0.0,0,19747936700000.0,19747936700000.0,3,2.0,2,3,0.0,0.0,0,3043340000000.0,3043340000000.0,1,2.0,2,1
a11717,32,2,10.666666666666666,0.0,0.0,0,12761182849417.283,12761182849417.283,3,2.0,2,3,0.0,0.0,0,43672190677.06354,43672190677.06354,2,2.0,2,2
a21845,1,1,0.5,1058751823300000.0,1058751823300000.0,3,65206668000000.0,65206668000000.0,3,3.0,3,3,0.0,0.0,0,21737866000000.0,21737866000000.0,1,2.0,2,1
a05455,0,4,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,-150000000000.0,-150000000000.0,3,2.0,2,3
a20922,1,1,0.5,0.0,0.0,0,49973899999999.94,49973899999999.94,1,2.0,2,1,0.0,0.0,0,49989500000000.0,49989500000000.0,1,2.0,2,1
a19648,41,3,10.25,0.0,0.0,0,51767950560000.0,51767950560000.0,3,2.0,2,3,5167511570000000.0,5167511570000000.0,5,65114862000000.0,65114862000000.0,5,3.0,3,5
a20599,1,2,0.3333333333333333,0.0,0.0,0,22492130700676.8,22492130700676.8,1,2.0,2,1,0.0,0.0,0,22509037100000.0,22509037100000.0,2,2.0,2,2
a24439,1,0,1.0,0.0,0.0,0,-1860000000.0,-1860000000.0,1,2.0,2,1,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a18137,3,2,1.0,0.0,0.0,0,1009961000000000.0,1009961000000000.0,3,2.0,2,3,0.0,0.0,0,1009991600000000.0,1009991600000000.0,2,2.0,2,2
a26468,2,1,1.0,0.0,0.0,0,-22698500000.0,-22698500000.0,2,2.0,2,2,0.0,0.0,0,40500000000.0,40500000000.0,1,2.0,2,1
a03408,0,8,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,31315612000000.0,31315612000000.0,3,2.0,2,3
a14690,0,45,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,-268994530017.0,-268994530017.0,3,2.0,2,3
a02708,19,11,1.5833333333333333,0.0,0.0,0,27064526775109.6,27064526775109.6,2,2.0,2,2,0.0,0.0,0,29881612000000.0,29881612000000.0,2,2.0,2,2
a27881,5,2,1.6666666666666667,0.0,0.0,0,-48800495600.0,-48800495600.0,3,2.0,2,3,0.0,0.0,0,291600000000.0,291600000000.0,1,2.0,2,1
a28169,7,8,0.7777777777777778,0.0,0.0,0,-30000000000.0,-30000000000.0,1,2.0,2,1,0.0,0.0,0,70728224000000.02,70728224000000.02,3,2.0,2,3
a19799,11,10,1.0,0.0,0.0,0,-51300000000.0,-51300000000.0,1,2.0,2,1,0.0,0.0,0,420859999387.22,420859999387.22,3,2.0,2,3
a23308,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,2499828000000.0,2499828000000.0,1,2.0,2,1
a24577,11,2,3.6666666666666665,0.0,0.0,0,3946181665735.8545,3946181665735.8545,3,2.0,2,3,0.0,0.0,0,1074942300000.0,1074942300000.0,1,2.0,2,1
