account,A_fprofit,A_fpprofit,A_fsize,B_fprofit,B_fpprofit,B_fsize,A_bprofit,A_bpprofit,A_bsize,B_bprofit,B_bpprofit,B_bsize
a20496,0.0,0.0,0,712485500000.0,712485500000.0,5,47160136840000.0,47160136840000.0,5,12164880000000.0,12164880000000.0,8
a12854,0.0,0.0,0,0.0,0.0,0,169542443599831.97,169542443599831.97,5,683333374205.0,683333374205.0,5
a18801,592020000000.0,592020000000.0,1,1164720000000.0,1164720000000.0,1,4162872000000.0,4162872000000.0,2,1752960000000.0,1752960000000.0,3
a27834,0.0,0.0,0,3340310000.0,3340310000.0,5,8028091538.08442,8028091538.08442,1,29394841538.08442,29394841538.08442,2
a18786,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,32660000000.0,32660000000.0,5
a08896,0.0,0.0,0,0.0,0.0,5,1984877028520000.0,1984877028520000.0,25,190521572725.0,190521572725.0,25
a04923,7355561443998845.0,7355561443998845.0,25,38704740681353.12,38704740681353.12,25,1620371955961.2517,1620371955961.2517,10,9384700194297.014,9384700194297.014,13
a28739,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,10740000000.0,10740000000.0,1
a20667,745921148404875.9,745921148404875.9,5,0.0,0.0,5,0.0,0.0,0,7272800000.0,7272800000.0,1
a20508,0.0,0.0,0,20448954900000.0,20448954900000.0,1,0.0,0.0,0,20447754900000.0,20447754900000.0,3
a18499,0.0,0.0,0,27945000000.0,27945000000.0,1,2276657200000.0,2276657200000.0,5,143925000000.0,143925000000.0,5
a10173,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,0.0,0.0,5
a25246,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5
a01121,0.0,0.0,0,16077204610000.0,16077204610000.0,2,0.0,0.0,0,9772429700000.0,9772429700000.0,5
a16305,0.0,0.0,0,299954827700000.0,299954827700000.0,5,0.0,0.0,0,399988449999999.94,399988449999999.94,1
a09849,0.0,0.0,0,686377600000.0,686377600000.0,5,0.0,0.0,0,32370000000.0,32370000000.0,5
a30128,0.0,0.0,6,37557565249506.11,37557565249506.11,8,333547238860000.0,333547238860000.0,24,115604867600000.0,115604867600000.0,22
a19642,104787254000000.0,104787254000000.0,10,9641345800000.0,9641345800000.0,13,53453573384135.52,53453573384135.52,10,13467999991540.0,13467999991540.0,10
a24634,0.0,0.0,0,1.1241986154966924e+16,1.1241986154966924e+16,5,0.0,0.0,0,13997376661.60112,13997376661.60112,1
a19209,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,340080000000.0,340080000000.0,5
a30685,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,197690000000.0,197690000000.0,1
a07964,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5
a03028,0.0,0.0,0,0.0,0.0,1,514178600000.0,514178600000.0,1,1600000000.0,1600000000.0,1
a22249,0.0,0.0,0,0.0,0.0,5,461796249999228.75,461796249999228.75,25,21300853778656.816,21300853778656.816,25
a08769,0.0,0.0,0,240938049800000.0,240938049800000.0,2,1991151700000.0,1991151700000.0,1,6204498400000.0,6204498400000.0,5
a00183,0.0,0.0,0,769945904097451.4,769945904097451.4,4,0.0,0.0,0,39428190046533.55,39428190046533.55,5
a16433,0.0,0.0,0,1009922000000000.0,1009922000000000.0,3,0.0,0.0,0,1009983200000000.0,1009983200000000.0,2
a07178,0.0,0.0,0,4710140832009.427,4710140832009.427,5,0.0,0.0,0,5694273067045.426,5694273067045.426,5
a12116,0.0,0.0,0,635906944268346.5,635906944268346.5,5,0.0,0.0,0,600000899446223.0,600000899446223.0,5
a10832,414064836500000.0,414064836500000.0,25,297798126000000.0,297798126000000.0,25,252500991355716.62,252500991355716.62,15,284157967074093.94,284157967074093.94,17
a26184,0.0,0.0,0,1519987400000000.0,1519987400000000.0,5,0.0,0.0,0,2500971219500000.0,2500971219500000.0,5
a18297,0.0,0.0,0,28231948800000.0,28231948800000.0,3,0.0,0.0,0,28287726800000.0,28287726800000.0,1
a25813,0.0,0.0,0,31987400000000.0,31987400000000.0,5,2503108661776.8604,2503108661776.8604,5,82244026520000.0,82244026520000.0,9
a06518,0.0,0.0,0,3458845378764.9,3458845378764.9,5,0.0,0.0,0,3550425378764.9004,3550425378764.9004,5
a17795,0.0,0.0,0,3097500000000.0,3097500000000.0,5,11464883100000.031,11464883100000.031,2,20883879490000.0,20883879490000.0,2
a09480,1448590115247145.5,1448590115247145.5,25,58203482500000.0,58203482500000.0,25,534030000000.0,534030000000.0,1,3385509500000.0,3385509500000.0,5
a24559,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0
a03359,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,221401232221.132,221401232221.132,3
a24190,229472311767.642,229472311767.642,4,1199818700000000.0,1199818700000000.0,8,1695486821446.912,1695486821446.912,6,7656588483310.727,7656588483310.727,5
a28689,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,2950000000.0,2950000000.0,1
a25147,0.0,0.0,0,3087854019992415.5,3087854019992415.5,2,0.0,0.0,0,1477123666753184.2,1477123666753184.2,5
a16810,91331815000000.0,91331815000000.0,25,265131475211706.4,265131475211706.4,25,0.0,0.0,0,4981996629781.055,4981996629781.055,5
a09035,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,36220000000.0,36220000000.0,1
a11389,0.0,0.0,0,0.0,0.0,5,121827717160000.0,121827717160000.0,5,2543050000000.0,2543050000000.0,5
a21024,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,30500000000.0,30500000000.0,2
a02431,0.0,0.0,1,0.0,0.0,4,0.0,0.0,0,43600000000.0,43600000000.0,5
a03325,0.0,0.0,0,3491897433900.0,3491897433900.0,5,0.0,0.0,0,12791821400000.0,12791821400000.0,5
a17333,0.0,0.0,0,0.0,0.0,1,304221185181002.0,304221185181002.0,10,94484026317.0,94484026317.0,10
a30619,368980050000000.06,368980050000000.06,2,76442232038453.62,76442232038453.62,5,49866803150528.81,49866803150528.81,9,225529484400000.0,225529484400000.0,11
a18572,0.0,0.0,0,1.0009961e+16,1.0009961e+16,3,0.0,0.0,0,1.0009991600000002e+16,1.0009991600000002e+16,2
a11149,6054982990000000.0,6054982990000000.0,4,129849000000000.0,129849000000000.0,8,239806400774400.0,239806400774400.0,8,1.211296157e+16,1.211296157e+16,9
a05909,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,96220000000.0,96220000000.0,1
a09362,0.0,0.0,0,13042861530000.0,13042861530000.0,5,868860373165762.9,868860373165762.9,21,67302399020000.0,67302399020000.0,21
a07207,50664064600000.0,50664064600000.0,5,49164050050000.0,49164050050000.0,5,0.0,0.0,0,9525000000000.0,9525000000000.0,1
a05156,5250750990000000.0,5250750990000000.0,5,43463980000.0,43463980000.0,5,4564322499264.832,4564322499264.832,5,0.0,0.0,5
a14935,0.0,0.0,0,473503100000.0,473503100000.0,5,0.0,0.0,0,352680000000.0,352680000000.0,4
a07199,0.0,0.0,0,1009961000000000.0,1009961000000000.0,3,0.0,0.0,0,1009991600000000.0,1009991600000000.0,2
a24254,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,250960000000.0,250960000000.0,5
a02501,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,99160000000.0,99160000000.0,1
a06594,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,0.0,0.0,2
a10844,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0
a11339,0.0,0.0,0,999101758500.0,999101758500.0,4,0.0,0.0,0,1062092899081.04,1062092899081.04,4
a30627,0.0,0.0,0,753140100000.0,753140100000.0,1,0.0,0.0,0,754190100000.0,754190100000.0,1
a26017,0.0,0.0,0,0.0,0.0,5,262793804000.0,262793804000.0,5,498950000000.0,498950000000.0,5
a22608,0.0,0.0,0,368930700000.0,368930700000.0,1,0.0,0.0,0,371450783779.796,371450783779.796,1
a15655,0.0,0.0,0,26351200000.0,26351200000.0,2,0.0,0.0,0,59581000000.0,59581000000.0,1
a12432,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,584385000000.0,584385000000.0,5
a12969,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,353330000000.0,353330000000.0,5
a08698,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,21000000000.0,21000000000.0,1
a15433,0.0,0.0,0,23692486460000.0,23692486460000.0,5,0.0,0.0,0,11950598400000.0,11950598400000.0,5
a00158,0.0,0.0,0,10893161700000.0,10893161700000.0,1,0.0,0.0,0,10897991700000.0,10897991700000.0,1
a21745,373013603900000.0,373013603900000.0,25,224736392659547.88,224736392659547.88,25,0.0,0.0,0,4102961628845.7695,4102961628845.7695,5
a22327,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,20981400000000.0,20981400000000.0,5
a25026,1913687202100000.0,1913687202100000.0,25,647835080000000.0,647835080000000.0,25,0.0,0.0,0,129528360000000.05,129528360000000.05,5
a03893,0.0,0.0,0,361900000000.0,361900000000.0,1,0.0,0.0,0,364000000000.0,364000000000.0,1
a12749,35260121100000.0,35260121100000.0,5,1392390100000.0,1392390100000.0,6,0.0,0.0,0,361820000000.0,361820000000.0,1
a25060,8932230656399974.0,8932230656399974.0,25,172196168998924.8,172196168998924.8,25,0.0,0.0,0,44957691149954.64,44957691149954.64,5
a03249,0.0,0.0,0,9967596284211.14,9967596284211.14,5,0.0,0.0,0,9962463818525.76,9962463818525.76,5
a11637,0.0,0.0,0,11907740366000.0,11907740366000.0,5,0.0,0.0,0,14314051200000.0,14314051200000.0,5
a27086,0.0,0.0,0,0.0,0.0,5,294104215320000.0,294104215320000.0,5,10106320000000.0,10106320000000.0,9
a21870,0.0,0.0,0,693490000000.0,693490000000.0,5,1767643679580000.0,1767643679580000.0,15,66592512825006.0,66592512825006.0,17
a18913,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,375800000000.0,375800000000.0,1
a06371,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,4807457334006.836,4807457334006.836,2
a08224,413611996954.4,413611996954.4,5,1402113998468.0498,1402113998468.0498,6,2878902199693.61,2878902199693.61,5,500000000000.0,500000000000.0,5
a25862,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,734160373826.43,734160373826.43,5
a04813,0.0,0.0,0,0.0,0.0,5,754461440000000.0,754461440000000.0,5,46221940000000.0,46221940000000.0,9
a30670,0.0,0.0,0,102909029478113.22,102909029478113.22,5,9978790000000.0,9978790000000.0,1,133859382005000.0,133859382005000.0,4
a22636,0.0,0.0,0,199160000000.0,199160000000.0,1,0.0,0.0,0,200000000000.0,200000000000.0,1
a07615,16502907000000.0,16502907000000.0,3,101293000000000.0,101293000000000.0,7,437225000000000.0,437225000000000.0,5,89231466177690.0,89231466177690.0,9
a09454,0.0,0.0,0,0.0,0.0,4,0.0,0.0,0,18875783394.5,18875783394.5,5
a09550,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,55618999356.56,55618999356.56,2
a01206,0.0,0.0,0,11581445690000.0,11581445690000.0,5,14494765700000.0,14494765700000.0,1,32477710700000.0,32477710700000.0,5
a11093,0.0,0.0,0,4310425580000.0,4310425580000.0,4,16621492300000.0,16621492300000.0,2,6426920000000.0,6426920000000.0,3
a29120,0.0,0.0,0,13026695200000.0,13026695200000.0,5,282303135983834.2,282303135983834.2,25,68138236037147.17,68138236037147.17,25
a06694,0.0,0.0,0,0.0,0.0,5,21500877799098.406,21500877799098.406,5,17928124000000.0,17928124000000.0,5
a30753,0.0,0.0,0,0.0,0.0,3,0.0,0.0,0,0.0,0.0,3
a08782,0.0,0.0,0,569601524456.4152,569601524456.4152,5,0.0,0.0,0,644507524135.2217,644507524135.2217,5
a07554,0.0,0.0,5,199096434000000.0,199096434000000.0,9,2.02342265755991e+16,2.02342265755991e+16,20,278901074000000.0,278901074000000.0,21
a03168,0.0,0.0,0,25785670893877.13,25785670893877.13,5,0.0,0.0,0,25798270893877.133,25798270893877.133,4
a06969,745921148404875.9,745921148404875.9,5,0.0,0.0,5,0.0,0.0,0,0.0,0.0,0
a00548,0.0,0.0,0,19989290000000.0,19989290000000.0,1,0.0,0.0,0,19991180000000.0,19991180000000.0,1
a22098,1156856445429015.0,1156856445429015.0,15,29821050000000.0,29821050000000.0,15,0.0,0.0,0,5977440000000.0,5977440000000.0,3
a01407,373013603900000.0,373013603900000.0,25,209765963539698.1,209765963539698.1,25,0.0,0.0,0,2501041619133.7124,2501041619133.7124,5
a19254,0.0,0.0,0,176086775818889.06,176086775818889.06,5,0.0,0.0,0,3095083206528.478,3095083206528.478,5
a12774,0.0,0.0,0,664128400000.0,664128400000.0,5,2402640669085020.0,2402640669085020.0,20,7580336010000.0,7580336010000.0,21
a22428,0.0,0.0,0,4395910273197.751,4395910273197.751,5,0.0,0.0,0,2425308157356.597,2425308157356.597,5
a23479,0.0,0.0,0,103955000000.0,103955000000.0,5,27099747478958.617,27099747478958.617,25,737500000000.0,737500000000.0,25
a02114,0.0,0.0,0,3422112500000.0,3422112500000.0,1,0.0,0.0,0,3464637500000.0,3464637500000.0,1
a23227,0.0,0.0,0,3756008291938.0225,3756008291938.0225,5,0.0,0.0,0,3425773333377.358,3425773333377.358,5
a07653,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,381702100000.0,381702100000.0,2
a28415,0.0,0.0,0,19859317855500.0,19859317855500.0,5,0.0,0.0,0,50130873080000.0,50130873080000.0,5
a28823,223808162340000.0,223808162340000.0,15,187671318750000.0,187671318750000.0,17,181617322600000.0,181617322600000.0,2,19911275958369.312,19911275958369.312,6
a00481,0.0,0.0,14,0.0,0.0,9,0.0,0.0,12,892755000000.0,892755000000.0,6
a09302,0.0,0.0,0,9937828830000.0,9937828830000.0,2,604606012600000.0,604606012600000.0,5,49689500000000.0,49689500000000.0,5
a23529,0.0,0.0,0,1149961000000000.0,1149961000000000.0,3,0.0,0.0,0,1149991600000000.0,1149991600000000.0,2
a26487,0.0,0.0,0,2009918100000000.0,2009918100000000.0,3,0.0,0.0,0,2009982360000000.0,2009982360000000.0,2
a17572,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,126400000000.0,126400000000.0,5
a08990,327645400000000.0,327645400000000.0,4,525840260000000.0,525840260000000.0,7,2797327300596613.0,2797327300596613.0,16,1003284573098478.4,1003284573098478.4,17
a28785,0.0,0.0,0,0.0,0.0,2,0.0,0.0,0,190571980000.0,190571980000.0,2
a14955,373013603900000.0,373013603900000.0,25,107368567500000.0,107368567500000.0,25,0.0,0.0,0,17348659700000.0,17348659700000.0,5
a07407,0.0,0.0,0,420031119999693.6,420031119999693.6,5,394532984100000.0,394532984100000.0,7,1039164991394394.2,1039164991394394.2,7
a12674,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,17147606465686.59,17147606465686.59,5
a29931,0.0,0.0,0,206950814400000.0,206950814400000.0,2,584824805926613.0,584824805926613.0,5,38539517800000.0,38539517800000.0,9
a28685,161417050000000.0,161417050000000.0,38,11994960000000.0,11994960000000.0,4,34888660000000.0,34888660000000.0,10,19999160000000.0,19999160000000.0,1
a17622,0.0,0.0,6,1664256200000.0,1664256200000.0,8,20308620600000.0,20308620600000.0,20,6542997600000.0,6542997600000.0,18
a29595,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5
a08700,373013603900000.0,373013603900000.0,25,1933861616500000.0,1933861616500000.0,25,0.0,0.0,0,366839730000000.0,366839730000000.0,5
a11208,0.0,0.0,0,5117266062662.037,5117266062662.037,5,984602868126277.2,984602868126277.2,20,83228007325000.0,83228007325000.0,21
a31337,0.0,0.0,0,0.0,0.0,0,584824805926613.0,584824805926613.0,7,3723933930000.0,3723933930000.0,9
a25735,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,28730477300000.0,28730477300000.0,5
a23498,2580762400000.0,2580762400000.0,5,2276900000000.0,2276900000000.0,5,0.0,0.0,0,0.0,0.0,0
a27060,0.0,0.0,0,108214137280000.0,108214137280000.0,1,0.0,0.0,0,19536720000000.0,19536720000000.0,5
a10484,1073495140025.0,1073495140025.0,25,237256673749077.75,237256673749077.75,25,0.0,0.0,0,47483506749556.2,47483506749556.2,5
a04471,0.0,0.0,0,9540573543870.0,9540573543870.0,5,4527476757000.0,4527476757000.0,5,13125256499387.22,13125256499387.22,8
a05904,436712142769.05664,436712142769.05664,1,2291879282721.5605,2291879282721.5605,5,586692252269455.6,586692252269455.6,6,17090045921769.057,17090045921769.057,9
a21722,0.0,0.0,0,6756570652859.541,6756570652859.541,5,0.0,0.0,0,6634706248359.944,6634706248359.944,5
a19256,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,0.0,0.0,5
a14039,22630000000000.0,22630000000000.0,2,86642360000000.0,86642360000000.0,6,395590000000.0,395590000000.0,1,76926765684603.1,76926765684603.1,5
a06210,296990550000000.06,296990550000000.06,1,41836024403828.375,41836024403828.375,5,0.0,0.0,0,51706910000000.0,51706910000000.0,4
a00832,0.0,0.0,0,23973999998892.04,23973999998892.04,5,0.0,0.0,0,5528993438384.098,5528993438384.098,5
a24380,0.0,0.0,0,45438553700000.0,45438553700000.0,4,3405367200000.0,3405367200000.0,5,45286789700000.0,45286789700000.0,9
a31256,0.0,0.0,0,656389030531199.2,656389030531199.2,5,0.0,0.0,0,50026882346707.85,50026882346707.85,5
a05726,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,0.0,0.0,5
a13356,0.0,0.0,0,22538000000.0,22538000000.0,5,0.0,0.0,0,49849000000.0,49849000000.0,1
a05773,0.0,0.0,0,304931750000000.0,304931750000000.0,5,0.0,0.0,0,55599618275000.0,55599618275000.0,5
a23810,0.0,0.0,0,5469188000000.0,5469188000000.0,1,0.0,0.0,0,5473808000000.0,5473808000000.0,1
a09728,10370000000.0,10370000000.0,4,41126853000.0,41126853000.0,6,0.0,0.0,0,294988406000.0,294988406000.0,5
a19242,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,3549891412500000.0,3549891412500000.0,3
a04492,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,26190000000.0,26190000000.0,1
a12622,0.0,0.0,0,454975552920722.7,454975552920722.7,5,0.0,0.0,0,667889605258913.0,667889605258913.0,5
a15865,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,360300000000.0,360300000000.0,1
a17176,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,29074799063.04,29074799063.04,5
a14982,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,34805000000000.0,34805000000000.0,5
a05678,159259999387.22,159259999387.22,2,159259999387.22,159259999387.22,5,924820836915.5768,924820836915.5768,2,336162303524.85,336162303524.85,6
a15153,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,5260990000000.0,5260990000000.0,5
a03962,0.0,0.0,0,64272450200000.0,64272450200000.0,1,0.0,0.0,0,64274130200000.0,64274130200000.0,1
a07374,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,34012999790.0,34012999790.0,2
a13246,0.0,0.0,0,13966013100000.0,13966013100000.0,2,0.0,0.0,0,13997223430096.264,13997223430096.264,1
a02916,0.0,0.0,0,997209820000.0,997209820000.0,2,0.0,0.0,0,999370000000.0,999370000000.0,1
a19517,0.0,0.0,0,0.0,0.0,5,145557405350499.8,145557405350499.8,14,7315135611056.532,7315135611056.532,15
a29262,0.0,0.0,0,21002979603250.95,21002979603250.95,5,0.0,0.0,0,2509447268086.4355,2509447268086.4355,5
a19148,0.0,0.0,0,25085704010470.0,25085704010470.0,4,584824805926613.0,584824805926613.0,5,39316872400000.0,39316872400000.0,8
a05420,869296960000000.0,869296960000000.0,20,101908980334674.8,101908980334674.8,21,48918982443430.19,48918982443430.19,5,46364621620000.0,46364621620000.0,9
a29727,0.0,0.0,0,0.0,0.0,5,120192479547914.95,120192479547914.95,12,79514909091589.7,79514909091589.7,13
a13249,0.0,0.0,0,25992708297260.69,25992708297260.69,5,405294378400000.0,405294378400000.0,17,214693891000000.0,214693891000000.0,17
a17310,0.0,0.0,0,7596430000000.0,7596430000000.0,1,0.0,0.0,0,7600000000000.0,7600000000000.0,1
a06893,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,420367370073.6382,420367370073.6382,5
a16083,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,84927130000000.0,84927130000000.0,5
a20133,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5
a17772,0.0,0.0,0,49621200000000.0,49621200000000.0,5,1852915914630000.0,1852915914630000.0,25,639652850000000.0,639652850000000.0,25
a21862,89409472034574.4,89409472034574.4,5,2277329541417.5,2277329541417.5,5,462115600000.0,462115600000.0,1,459805600000.0,459805600000.0,1
a06846,0.0,0.0,0,777280999646.36,777280999646.36,4,0.0,0.0,0,813626899540.52,813626899540.52,4
a27504,50164661424657.53,50164661424657.53,12,45622325280000.0,45622325280000.0,12,12422340000000.0,12422340000000.0,12,68794622136986.3,68794622136986.3,11
a01033,0.0,0.0,0,1443513600000.0,1443513600000.0,1,584824805926613.0,584824805926613.0,5,5220568000000.0,5220568000000.0,6
a21821,200896909000000.0,200896909000000.0,6,46348800000000.0,46348800000000.0,7,24789451400000.0,24789451400000.0,8,64348076300000.0,64348076300000.0,11
a14331,0.0,0.0,0,0.0,0.0,5,0.0,0.0,0,89557932000.0,89557932000.0,5
a05890,1820810192499095.2,1820810192499095.2,25,393130340257997.3,393130340257997.3,25,1754474417779839.2,1754474417779839.2,15,263817300500000.0,263817300500000.0,17
a26873,0.0,0.0,0,417654968000.0,417654968000.0,5,0.0,0.0,0,12131793000000.0,12131793000000.0,5
a08963,0.0,0.0,0,1849748694100.0,1849748694100.0,5,0.0,0.0,2,6391469754228.351,6391469754228.351,5
a24207,0.0,0.0,1,17578552000000.0,17578552000000.0,1,0.0,0.0,0,17580022000000.0,17580022000000.0,1
a02232,0.0,0.0,0,424234150612500.0,424234150612500.0,5,0.0,0.0,0,468804268825000.0,468804268825000.0,5
a14938,0.0,0.0,10,106006509350000.0,106006509350000.0,13,0.0,0.0,0,32018891770000.0,32018891770000.0,5
a11122,0.0,0.0,0,1221160000000.0,1221160000000.0,5,3672802212611.845,3672802212611.845,5,24970000000000.0,24970000000000.0,5
a07599,0.0,0.0,0,4253072480000.0,4253072480000.0,5,1546869017289.9187,1546869017289.9187,24,40863080000000.0,40863080000000.0,8
a18785,0.0,0.0,0,19591800000.0,19591800000.0,2,0.0,0.0,0,12000000000.0,12000000000.0,1
a28942,0.0,0.0,0,0.0,0.0,5,2683167574920.4688,2683167574920.4688,6,2154153349264.433,2154153349264.433,8
a00607,0.0,0.0,0,0.0,0.0,3,0.0,0.0,0,9685000000.0,9685000000.0,1
a29890,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,327802500000.0,327802500000.0,5
a21589,0.0,0.0,0,0.0,0.0,5,5507968565000.0,5507968565000.0,2,16326841000000.0,16326841000000.0,5
a28976,0.0,0.0,0,842500000.0,842500000.0,1,0.0,0.0,0,0.0,0.0,0
a10270,0.0,0.0,0,69785400000.0,69785400000.0,2,0.0,0.0,0,74920000000.0,74920000000.0,1
a28752,0.0,0.0,0,1328320000000.0,1328320000000.0,1,0.0,0.0,0,1330000000000.0,1330000000000.0,1
a04561,0.0,0.0,0,188317158503537.2,188317158503537.2,5,0.0,0.0,0,188417266719180.56,188417266719180.56,5
a22265,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1
a20756,0.0,0.0,0,723340000000.0,723340000000.0,5,0.0,0.0,0,1948760000000.0,1948760000000.0,2
a06301,0.0,0.0,0,0.0,0.0,5,82421020000000.0,82421020000000.0,5,14366500000000.0,14366500000000.0,5
a13882,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,1
a08564,59944647800000.0,59944647800000.0,5,166288930010000.0,166288930010000.0,7,0.0,0.0,0,123923920010000.0,123923920010000.0,5
a12136,136865986188156.5,136865986188156.5,25,251500000000.0,251500000000.0,25,251500000000.0,251500000000.0,25,345100000000.0,345100000000.0,25
a08319,0.0,0.0,0,0.0,0.0,5,2764491554496.1914,2764491554496.1914,3,31143396193728.44,31143396193728.44,7
a13887,389400000000.0,389400000000.0,2,356640000000.0,356640000000.0,5,326220000000.0,326220000000.0,2,389400000000.0,389400000000.0,2
a24953,0.0,0.0,0,492146752198442.4,492146752198442.4,5,0.0,0.0,0,559841010000000.0,559841010000000.0,3
a24893,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,9739774499999994.0,9739774499999994.0,5
